-0.5389763883617169,-1.327405343890032,0,0.5
-0.657029289982063,-1.2522583186959444,0,0.5
-0.7172078801486463,-1.1671541381237467,0,0.5
-1.682369601526799,0.2895740869817267,0,0.5
-1.735528978526899,0.37704942150211285,0,0.5
-1.7272360431505482,0.4948772177635908,0,0.5
-1.6648622935100583,0.5383216568670689,0,0.5
-0.5504277353575888,1.2024937644681981,0,0.5
-0.4834396364204022,1.2415738680761579,0,0.5
-0.3920884137035151,1.2808436254182993,0,0.5
-0.3575751540663825,1.2853965855238305,0,0.5
0.17231229668511677,1.3280801100812512,0,0.5
0.20701475447132603,1.3290921835889367,0,0.5
0.3017715438715933,1.304625982169857,0,0.5
0.3723544076412365,1.2764292404187496,0,0.5
1.5480891660945473,0.7933540903178952,0,0.5
1.614978758437162,0.7600409525805906,0,0.5
1.643256662150917,0.6434796234099615,0,0.5
1.6077869628235864,0.5472801731799004,0,0.5
0.9410544712178741,-1.0677486017905697,0,0.5
0.8982250920153548,-1.1627918944947306,0,0.5
0.79402875797572,-1.258542388199156,0,0.5
0.7210844326897563,-1.2698885329443566,0,0.5
-0.487717088417955,-1.3783686446535455,0,0.5
-0.5616975326948273,-1.380060425203831,0,0.5
-0.6845440085708161,-1.302032363399786,0,0.5
-0.7470596486005981,-1.2136427364005606,0,0.5
-1.7494946932606852,0.29934248778144734,0,0.5
-1.804700769160922,0.3901997331100829,0,0.5
-1.7959750907051042,0.5126449248435134,0,0.5
-1.731073816520625,0.557837892552023,0,0.5
-0.5715765596558128,1.2488661195717647,0,0.5
-0.5018860330053337,1.2895259410827118,0,0.5
-0.40695381016152365,1.3303745012600146,0,0.5
-0.37116408920776933,1.33510196883496,0,0.5
0.1781186651159994,1.3793478250066715,0,0.5
0.2141035503718177,1.3803919205013409,0,0.5
0.3125487306527782,1.3549397832336734,0,0.5
0.38594737904247156,1.325615535219374,0,0.5
1.6086778697759911,0.8232312082296499,0,0.5
1.6782457013635461,0.7885975695849013,0,0.5
1.7077361792060202,0.6675764009691485,0,0.5
1.6709355452212133,0.567742074485283,0,0.5
0.9790336556522199,-1.1082546336085428,0,0.5
0.934577024676176,-1.2068867814652993,0,0.5
0.8262595566763811,-1.3062687347930897,0,0.5
0.7503634454304303,-1.3180609795227671,0,0.5
-0.5074490889968859,-1.4309394313291688,0,0.5
-0.5844186770279386,-1.432715506517635,0,0.5
-0.7120587271595683,-1.3518064081036276,0,0.5
-0.7769114170525488,-1.2601313346773748,0,0.5
-1.8166197849945689,0.3091108885811637,0,0.5
-1.8738725597949433,0.4033500447180482,0,0.5
-1.8647141382596584,0.5304126319234312,0,0.5
-1.7972853395311899,0.5773541282369725,0,0.5
-0.59272538395404,1.2952384746753292,0,0.5
-0.5209589841972844,1.337427543826348,0,0.5
-0.4337237441528347,1.378946442106331,0,0.5
-0.4085620994157574,1.3828894821552935,0,0.5
-0.04288773419281424,1.412345304756633,0,0.5
-0.02144386709640708,1.4140726523783163,0,0.5
-0.0011286245840213432,1.4157090869672797,0,0.5
8.669274691164113e-17,1.4158,0,0.5
